DesignID,D_reg,A_reg,G_reg,D_scaled,A_scaled,G_scaled
FCCD_k8_nc10_rf3_ra2,13.301690103193412,802.0300329803512,622.4297632166928,31.298405132797935,9.819434661988113,7.7493596194068015
FCCD_k9_nc10_rf3_ra2,6.099276622915085,1502.2637908066908,979.7578430086611,22.09377988160877,17.15533777959219,9.507964949232619
FCCD_k10_nc10_rf3_ra2,2.886713473209403,2402.4778599053443,1508.1517669471125,15.803238036895534,26.53603777823801,15.26754907059421
RCCD_k3_nc10_rf3_ra2,30.302487637429667,0.4160096588131502,0.20776678852569183,30.781622648129947,0.405611459148505,0.21324191829750605
RCCD_k4_nc10_rf3_ra2,55.29700785055397,0.363079969715646,0.1746849797635067,56.22516659122416,0.34992556929127905,0.15989672561590185
RCCD_k5_nc10_rf3_ra2,104.70526013779217,0.29493507849980477,0.12365169341274948,106.60711087542349,0.2772976151516222,0.12790909334042896
RCCD_k6_nc10_rf3_ra2,203.29378928332187,0.21961228996933857,0.07903530897480567,207.1845596161084,0.1997905216110824,0.07668495960821417
RCCD_k7_nc10_rf3_ra2,68.87118144800702,300.3025030327929,424.7903565906214,109.15793114693561,1.7503777260713234,2.088044783529183
RCCD_k8_nc10_rf3_ra2,34.60866194630737,800.2723516748416,646.8651434330441,96.49262541865006,3.017069768776698,2.7414720142395743
RCCD_k9_nc10_rf3_ra2,17.069354114380133,1500.2309838156248,940.1371917078618,91.8167456801001,3.5785493935225854,2.200205764291063
RCCD_k10_nc10_rf3_ra2,8.61757741930004,2400.17508148656,1303.9141912379143,96.89887889511515,3.4242841983488495,1.8963924396104395
SCCD_k3_nc10_rf3_ra2,31.313634013338305,0.4062062923313137,0.21092189180312823,31.81473153872277,0.3957410442009561,0.2081204514858181
SCCD_k4_nc10_rf3_ra2,55.29700785055397,0.363079969715646,0.1564545205523289,56.22516659122416,0.34992556929127905,0.17201338975479474
SCCD_k5_nc10_rf3_ra2,99.01555404892456,0.3088311426839497,0.122151653948638,100.79638846426914,0.2908489091370099,0.11781509029716446
SCCD_k6_nc10_rf3_ra2,180.20955562848374,0.2579192905569201,0.09708858894573577,183.8265546998493,0.23164712110083094,0.07764815209080188
SCCD_k7_nc10_rf3_ra2,55.988670918297615,300.3742226387068,443.27334240470907,85.75086832413709,2.488838819021504,3.2310332132214032
SCCD_k8_nc10_rf3_ra2,25.976338335651743,800.3733107246928,758.201126963708,63.919142432326325,5.7547119003302285,4.748500946087652
SCCD_k9_nc10_rf3_ra2,11.866622329402608,1500.3531220948337,956.0903745005758,47.473562787301134,9.965190856104892,8.801777284086644
SCCD_k10_nc10_rf3_ra2,5.57187553707643,2400.312882249051,1312.8096007441984,35.81657436207421,14.980086659567187,9.427953159291365
FCCD_k3_nc1_rf1_ra3,10.128444948542226,1.1776322486914605,0.6196974891953393,10.2772642748925,1.1563252354293727,0.6700370172213024
FCCD_k4_nc1_rf1_ra3,15.617839486940449,1.1743933870649492,0.4709066495620609,15.860063739139099,1.1498762819814292,0.4498954784858738
FCCD_k5_nc1_rf1_ra3,25.615130058190594,1.1801829658332912,0.37983866092838614,26.11922369482874,1.1370927615570625,0.418554000566368
FCCD_k6_nc1_rf1_ra3,44.15279318918578,1.2011141877547566,0.3092065301638828,45.38877229350294,1.1131202516230005,0.2966823738720455
FCCD_k7_nc1_rf1_ra3,14.29311301058389,301.740659101133,366.5105668743238,19.564135577357284,10.123081627953965,13.296156523451993
FCCD_k8_nc1_rf1_ra3,7.157917855744114,801.92093042594,622.5221507575613,13.677399419644026,24.56405010396012,17.11402808171445
FCCD_k9_nc1_rf1_ra3,3.566669986192511,1502.0433728768394,885.6204198208203,9.51971688695255,44.86790280052903,28.428525721164732
FCCD_k10_nc1_rf1_ra3,1.8310914952693902,2402.105676621166,1248.9374722402256,6.723625137273089,71.10172115235443,34.48644142666008
RCCD_k3_nc1_rf1_ra3,16.360473074452337,1.867141933922058,0.9641624595798426,17.15033819510264,1.492541452064609,0.70427372897736
RCCD_k4_nc1_rf1_ra3,28.364006729829946,1.7467743626048546,0.9766795438407658,29.75177240916887,1.2702409438805236,0.614279655372401
