DesignID,Dcritical,Acritical,Gcritical
SCCD_k6_nc10_rf2_ra1,114.96520330909266,0.34734623015873006,0.1187112681248197
FCCD_k3_nc1_rf3_ra1,13.84361585825056,1.6351214574898782,0.4844290150970206
FCCD_k4_nc1_rf3_ra1,24.40020863190556,1.9422400756143665,0.5613089776860098
FCCD_k5_nc1_rf3_ra1,44.10227143419602,2.3209158311608267,0.6204397854735766
FCCD_k6_nc1_rf3_ra1,81.50426118769644,2.735424417718461,0.6899091390830899
RCCD_k3_nc1_rf3_ra1,19.57334066037828,1.682059896462394,0.9791465359500531
RCCD_k4_nc1_rf3_ra1,39.48145649713475,1.5446428571428572,0.986810905326328
RCCD_k5_nc1_rf3_ra1,80.2897730296175,1.2518018308117251,0.8461772277237946
RCCD_k6_nc1_rf3_ra1,165.7347604714847,0.6733774038461534,0.43970410816342587
SCCD_k3_nc1_rf3_ra1,20.122340836273356,1.680555555555554,0.9957956018956676
SCCD_k4_nc1_rf3_ra1,39.48145649713475,1.5446428571428572,0.9972045513678166
SCCD_k5_nc1_rf3_ra1,75.76962208431544,1.4332232704402352,0.9794781136730619
SCCD_k6_nc1_rf3_ra1,144.564700887202,1.3444648692810404,0.9681026007307906
FCCD_k3_nc3_rf3_ra1,14.469762742592629,1.4988387216648087,0.48228942670721586
FCCD_k4_nc3_rf3_ra1,24.913746899295187,1.8799654218533888,0.5741100625106275
FCCD_k5_nc3_rf3_ra1,44.60917938610972,2.2859971677914195,0.6153913490143176
FCCD_k6_nc3_rf3_ra1,82.07218895947064,2.713248210951102,0.6560778901563245
RCCD_k3_nc3_rf3_ra1,21.823133581469804,0.8070503424849792,0.33092472751470065
RCCD_k4_nc3_rf3_ra1,42.4816375599621,0.711309523809524,0.32826547705171805
RCCD_k5_nc3_rf3_ra1,84.23119133241211,0.5940526152843714,0.30738651039222886
RCCD_k6_nc3_rf3_ra1,169.60674783018558,0.42263335622710535,0.2296254243957856
SCCD_k3_nc3_rf3_ra1,22.45901092317347,0.7916666666666666,0.33305631708053063
SCCD_k4_nc3_rf3_ra1,42.4816375599621,0.711309523809524,0.3302558285406469
SCCD_k5_nc3_rf3_ra1,79.83901694791122,0.6332232704402515,0.3220499255310903
SCCD_k6_nc3_rf3_ra1,150.34961030477228,0.5666870915032677,0.32208453840983786
FCCD_k3_nc5_rf3_ra1,14.918838326828013,1.4343347933205586,0.44075631064720533
FCCD_k4_nc5_rf3_ra1,25.311688508863007,1.844040348964013,0.5461449482169657
FCCD_k5_nc5_rf3_ra1,45.02190752083855,2.2633592747569655,0.6259736413759646
FCCD_k6_nc5_rf3_ra1,82.55050563172927,2.697732080334565,0.6603725881367778
RCCD_k3_nc5_rf3_ra1,22.961983717817954,0.6298076674219779,0.23645427941961925
RCCD_k4_nc5_rf3_ra1,43.953267479042744,0.5446428571428572,0.1960572910155781
RCCD_k5_nc5_rf3_ra1,86.2250875569064,0.446950591246142,0.18902082950418525
RCCD_k6_nc5_rf3_ra1,171.98236891594757,0.33365966191067,0.15966120719468643
SCCD_k3_nc5_rf3_ra1,23.6360827255603,0.6138888888888887,0.23219529346396528
SCCD_k4_nc5_rf3_ra1,43.953267479042744,0.5446428571428572,0.1985906100072764
SCCD_k5_nc5_rf3_ra1,81.80491675681606,0.4732232704402515,0.1975404959845353
SCCD_k6_nc5_rf3_ra1,153.11772803508435,0.41113153594771257,0.1971578007901345
FCCD_k3_nc7_rf3_ra1,15.271693909470264,1.3967226435536295,0.4429006493277773
FCCD_k4_nc7_rf3_ra1,25.63760382877262,1.8206615661566155,0.5250282665781002
FCCD_k5_nc7_rf3_ra1,45.370540393304196,2.247492380445818,0.6195757984215696
FCCD_k6_nc7_rf3_ra1,82.96400545118405,2.686267452089673,0.7343786833089576
RCCD_k3_nc7_rf3_ra1,23.74556294419194,0.5536147318807991,0.24038997989256589
RCCD_k4_nc7_rf3_ra1,44.95034558871445,0.47321428571428553,0.16552093077690128
RCCD_k5_nc7_rf3_ra1,87.58237999985705,0.38211718205457423,0.1356062994691903
RCCD_k6_nc7_rf3_ra1,173.7082449808724,0.2880877696998126,0.11584175626395202
SCCD_k3_nc7_rf3_ra1,24.44490224684569,0.5376984126984128,0.23486391554509078
SCCD_k4_nc7_rf3_ra1,44.95034558871445,0.47321428571428553,0.1672625421437395
SCCD_k5_nc7_rf3_ra1,83.12619179960029,0.4046518418688228,0.13899191552172221
SCCD_k6_nc7_rf3_ra1,154.9688230975945,0.34446486928104664,0.13714167892909254
FCCD_k3_nc10_rf3_ra1,15.692891326897286,1.3627022119511392,0.4528089787330297
FCCD_k4_nc10_rf3_ra1,26.03832414884732,1.7977246790299573,0.5617453855051323
FCCD_k5_nc10_rf3_ra1,45.80991782902285,2.230960009447266,0.6147811018655491
FCCD_k6_nc10_rf3_ra1,83.49562234404338,2.6737642825444508,0.6295503198022001
RCCD_k3_nc10_rf3_ra1,24.606103048483888,0.4963784218835663,0.22822422947562676
RCCD_k4_nc10_rf3_ra1,46.03199870956445,0.41964285714285715,0.1845461448592348
