DesignID,k,family,nc,rf,ra,alpha,N,Nf,Na,Nc,lambda,lambda_eff,Dcrit,Acrit,Gcrit,Deff,Aeff,Geff
FCCD_k8_nc1_rf1_ra1,8,FCCD,1,1,1,1,49,32,16,1,1e-7,3.3088888888888888e-6,1.3898472069312975,2417734.3583774366,5957675.100197616,0.09722847849998913,0.08540777702818296,0.08479184347985076
FCCD_k8_nc1_rf1_ra1,8,FCCD,1,1,1,1,49,32,16,1,1e-6,3.3088888888888885e-5,2.0928884570428905,241777.3381328409,578761.9235329286,0.09722856359855883,0.0854073566504609,0.08465465761305571
FCCD_k8_nc1_rf1_ra1,8,FCCD,1,1,1,1,49,32,16,1,1e-5,3.308888888888889e-4,3.1516379547398286,24181.635777365816,60588.70752465981,0.09722941436082909,0.08540315453341199,0.08066062761407086
FCCD_k8_nc1_rf1_ra1,8,FCCD,1,1,1,1,49,32,16,1,1e-4,0.003308888888888889,4.747212045950453,2422.0603084603954,5698.337925108235,0.09723790864887293,0.08536134307973453,0.08619200790261575
FCCD_k8_nc1_rf1_ra1,8,FCCD,1,1,1,1,49,32,16,1,0.001,0.03308888888888889,7.168915266803749,246.05125245840995,600.3147840629779,0.09732153457791247,0.08496349650122398,0.08460530522410857
FCCD_k8_nc1_rf1_ra1,8,FCCD,1,1,1,1,49,32,16,1,0.01,0.3308888888888889,11.088022442725936,28.007225272831437,64.76272672865171,0.09804009742312403,0.08248045968873237,0.07706116198324861
FCCD_k9_nc1_rf1_ra1,9,FCCD,1,1,1,1,51,32,18,1,1e-10,3.3e-9,0.04998022521322041,4545451727.168025,7534553542.244115,0.06957251772007574,0.053048676949493535,0.055280020953436905
FCCD_k9_nc1_rf1_ra1,9,FCCD,1,1,1,1,51,32,18,1,1e-9,3.3000000000000004e-8,0.09365380179446177,454545448.4275212,766180660.5669706,0.06957250677838035,0.05304864621552745,0.052712710158012155
FCCD_k9_nc1_rf1_ra1,9,FCCD,1,1,1,1,51,32,18,1,1e-8,3.3e-7,0.17549012896842656,45454550.1852831,76005170.19883229,0.06957250658591678,0.05304864424715591,0.051891723610737024
FCCD_k9_nc1_rf1_ra1,9,FCCD,1,1,1,1,51,32,18,1,1e-7,3.2999999999999997e-6,0.3288365461790351,4545459.329494117,7787330.00267034,0.06957250912622844,0.05304863704667004,0.05102691203987915
FCCD_k9_nc1_rf1_ra1,9,FCCD,1,1,1,1,51,32,18,1,1e-6,3.2999999999999996e-5,0.6161812424483756,454550.2421749644,873365.5546889708,0.06957253469244203,0.05304856550503913,0.04597320353322397
FCCD_k9_nc1_rf1_ra1,9,FCCD,1,1,1,1,51,32,18,1,1e-5,3.3000000000000005e-4,1.1546409970277907,45459.332552545464,77457.5242390333,0.0695727903935991,0.053047850921484584,0.04966819474816304
FCCD_k9_nc1_rf1_ra1,9,FCCD,1,1,1,1,51,32,18,1,1e-4,0.0033,2.1641454330531182,4550.235642303998,8152.192800488792,0.06957533973913939,0.053040755838570985,0.04938586443035458
FCCD_k9_nc1_rf1_ra1,9,FCCD,1,1,1,1,51,32,18,1,0.001,0.033,4.065631521178094,459.26749479434034,867.2805837448132,0.06960007373644964,0.05297472422845138,0.047219622084027794
FCCD_k9_nc1_rf1_ra1,9,FCCD,1,1,1,1,51,32,18,1,0.01,0.33,7.803800359454314,49.6679094036191,81.5583398695207,0.06978042289771426,0.05268974394211783,0.050115085017953316
FCCD_k10_nc1_rf1_ra1,10,FCCD,1,1,1,1,53,32,20,1,1e-10,3.292424242424242e-9,0.006698146089129992,7289454003.669188,9565812295.415668,0.045380711363061675,0.03114700825409089,0.03148461509323501
FCCD_k10_nc1_rf1_ra1,10,FCCD,1,1,1,1,53,32,20,1,1e-9,3.292424242424242e-8,0.015473580716537188,728946122.1467633,975265223.399773,0.04538069584292516,0.031146978965025766,0.030710071120314868
FCCD_k10_nc1_rf1_ra1,10,FCCD,1,1,1,1,53,32,20,1,1e-8,3.292424242424242e-7,0.035745978593466524,72894620.34280576,92661214.81310573,0.04538069495484408,0.031146977334423686,0.03216351599847863
FCCD_k10_nc1_rf1_ra1,10,FCCD,1,1,1,1,53,32,20,1,1e-7,3.292424242424242e-6,0.08257786573749809,7289466.764664037,10246812.547757015,0.04538069466703509,0.03114697724735977,0.029768500539058305
FCCD_k10_nc1_rf1_ra1,10,FCCD,1,1,1,1,53,32,20,1,1e-6,3.292424242424242e-5,0.19076602403719733,728951.3382900475,1014837.2924782069,0.04538069348131554,0.031146979573126832,0.029845868799566227
FCCD_k10_nc1_rf1_ra1,10,FCCD,1,1,1,1,53,32,20,1,1e-5,3.292424242424243e-4,0.44070450813277823,72899.79596714636,101818.55753832156,0.0453806813558922,0.031147002537270572,0.0293371602169483
