DesignID,k,family,nc,rf,ra,alpha,N,Nf,Na,Nc,lambda,lambda_eff,Dcrit,Acrit,Gcrit,Deff,Aeff,Geff
RCCD_k3_nc3_rf1_ra1,3,RCCD,3,1,1,1.681792830507429,17,8,6,3,0.01,0.15397056274847715,11.702606533010059,1.1522646117028275,0.6626157605026525,0.3184047282003302,0.31483788269215607,0.3245134538371901
RCCD_k4_nc3_rf1_ra1,4,RCCD,3,1,1,2,27,16,8,3,0.01,0.27399999999999997,21.033408167237997,1.0103809530190804,0.5774034089916095,0.3312226415239127,0.3221457990328116,0.332799993943749
RCCD_k5_nc3_rf1_ra1,5,RCCD,3,1,1,2.378414230005442,45,32,10,3,0.01,0.5055088297594875,39.326575329200956,0.8067929359174544,0.4453071964516189,0.3319730700948755,0.32251059662239884,0.3334836942328448
RCCD_k6_nc3_rf1_ra1,6,RCCD,3,1,1,2.8284271247461903,47,32,12,3,0.01,0.6339285714285716,45.91428314835067,0.8760286798603774,0.5960439998810091,0.33248600698114766,0.32676900933932507,0.32972377714219164
RCCD_k7_nc3_rf1_ra1,7,RCCD,3,1,1,3.363585661014858,49,32,14,3,0.01,0.8664977552738294,41.258786658449786,4.286107998872959,16.066366669199535,0.3328617402150313,0.3326535076237058,0.31170629345917295
RCCD_k8_nc3_rf1_ra1,8,RCCD,3,1,1,4,51,32,16,3,0.01,1.2913333333333332,37.67020228556794,6.934121109467384,15.003499701257372,0.33307925927302845,0.33314226542063624,0.3326351234235868
RCCD_k9_nc3_rf1_ra1,9,RCCD,3,1,1,4.756828460010884,53,32,18,3,0.01,2.0735079101751728,37.261839131613286,7.852846847893828,13.257630762128207,0.3331898271078259,0.3332535931626995,0.3082981574777271
RCCD_k10_nc3_rf1_ra1,10,RCCD,3,1,1,5.656854249492381,55,32,20,3,0.01,3.5234848484848498,40.918389049875906,7.270726337776248,9.402611605291634,0.33324658752090486,0.3332893325080831,0.32489017367032474
SCCD_k3_nc3_rf1_ra1,3,SCCD,3,1,1,1.7320508075688772,17,8,6,3,0.01,0.161,12.130565806523107,1.1272977826153205,0.6498385290910473,0.3300486517808903,0.32181075510321616,0.3308940904264928
SCCD_k4_nc3_rf1_ra1,4,SCCD,3,1,1,2,27,16,8,3,0.01,0.27399999999999997,21.033408167237997,1.0103809530190804,0.5766982527796403,0.3312226415239127,0.3221457990328116,0.3332069242265123
SCCD_k5_nc3_rf1_ra1,5,SCCD,3,1,1,2.23606797749979,45,32,10,3,0.01,0.46904761904761916,37.04011847165739,0.8463043878841658,0.5181462037451592,0.31267207334434954,0.30745352953208205,0.286603834724215
